%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/24/2017	3:32 PM
750.0	15.4	16.6	18.0	19.3	20.7	22.1	23.6	24.9
760.0	15.5	16.7	18.0	19.3	20.8	22.2	23.6	25.0
770.0	15.5	16.7	18.1	19.4	20.8	22.3	23.7	25.1
780.0	15.5	16.8	18.1	19.5	20.9	22.4	23.8	25.2
790.0	15.6	16.8	18.2	19.5	21.0	22.4	23.9	25.3
800.0	15.6	16.8	18.2	19.6	21.0	22.5	24.0	25.4
810.0	15.6	16.9	18.3	19.6	21.1	22.6	24.1	25.4
820.0	15.7	16.9	18.3	19.7	21.2	22.7	24.1	25.5
830.0	15.7	17.0	18.4	19.7	21.2	22.7	24.2	25.6
840.0	15.7	17.0	18.4	19.8	21.3	22.8	24.3	25.7
850.0	15.7	17.0	18.5	19.9	21.4	22.9	24.4	25.8
860.0	15.8	17.1	18.5	19.9	21.4	22.9	24.4	25.9
870.0	15.8	17.1	18.6	20.0	21.5	23.0	24.5	26.0
880.0	15.8	17.1	18.6	20.0	21.5	23.0	24.6	26.0
890.0	15.9	17.2	18.6	20.1	21.6	23.1	24.7	26.1
900.0	15.9	17.2	18.7	20.1	21.7	23.2	24.7	26.2
910.0	15.9	17.3	18.7	20.2	21.7	23.2	24.8	26.2
920.0	15.9	17.3	18.8	20.2	21.8	23.3	24.9	26.3
930.0	16.0	17.3	18.8	20.2	21.8	23.3	24.9	26.4
940.0	16.0	17.3	18.8	20.3	21.9	23.4	25.0	26.4
950.0	16.0	17.4	18.9	20.3	21.9	23.5	25.1	26.5
960.0	16.0	17.4	18.9	20.4	22.0	23.5	25.1	26.6
970.0	16.1	17.4	18.9	20.4	22.0	23.6	25.2	26.6
980.0	16.1	17.5	19.0	20.5	22.1	23.6	25.2	26.7
990.0	16.1	17.5	19.0	20.5	22.1	23.7	25.3	26.8
1000.0	16.1	17.5	19.0	20.5	22.2	23.7	25.3	26.8
1010.0	16.1	17.5	19.1	20.6	22.2	23.8	25.4	26.9
1020.0	16.2	17.6	19.1	20.6	22.3	23.8	25.5	26.9
1030.0	16.2	17.6	19.2	20.7	22.3	23.9	25.5	27.0
1040.0	16.2	17.6	19.2	20.7	22.3	23.9	25.6	27.1
1050.0	16.2	17.7	19.2	20.7	22.4	24.0	25.6	27.1
1060.0	16.3	17.7	19.3	20.8	22.4	24.0	25.7	27.2
1070.0	16.3	17.7	19.3	20.8	22.5	24.1	25.7	27.2
1080.0	16.3	17.7	19.3	20.8	22.5	24.1	25.8	27.3
1090.0	16.3	17.8	19.3	20.9	22.5	24.2	25.8	27.3
1100.0	16.3	17.8	19.4	20.9	22.6	24.2	25.9	27.4
1110.0	16.4	17.8	19.4	21.0	22.6	24.2	25.9	27.5
1120.0	16.4	17.8	19.4	21.0	22.7	24.3	25.9	27.5
1130.0	16.4	17.8	19.5	21.0	22.7	24.3	26.0	27.6
1140.0	16.4	17.9	19.5	21.1	22.7	24.4	26.0	27.6
1150.0	16.4	17.9	19.5	21.1	22.7	24.4	26.1	27.6
1160.0	16.4	17.9	19.5	21.1	22.8	24.4	26.1	27.7
1170.0	16.4	17.9	19.6	21.1	22.8	24.5	26.2	27.7
1180.0	16.5	18.0	19.6	21.2	22.9	24.5	26.2	27.8
1190.0	16.5	18.0	19.6	21.2	22.9	24.6	26.2	27.8
1200.0	16.5	18.0	19.6	21.2	22.9	24.6	26.3	27.9
1210.0	16.5	18.0	19.7	21.3	23.0	24.6	26.3	27.9
1220.0	16.5	18.0	19.7	21.3	23.0	24.7	26.4	28.0
1230.0	16.5	18.0	19.7	21.3	23.0	24.7	26.4	28.0
1240.0	16.6	18.1	19.7	21.3	23.1	24.7	26.4	28.0
1250.0	16.6	18.1	19.8	21.4	23.1	24.8	26.5	28.1
1260.0	16.6	18.1	19.8	21.4	23.1	24.8	26.5	28.1
1270.0	16.6	18.1	19.8	21.4	23.1	24.8	26.5	28.2
1280.0	16.6	18.1	19.8	21.4	23.2	24.9	26.6	28.2
1290.0	16.6	18.2	19.9	21.5	23.2	24.9	26.6	28.2
1300.0	16.6	18.2	19.9	21.5	23.2	24.9	26.6	28.3
1310.0	16.7	18.2	19.9	21.5	23.3	25.0	26.7	28.3
1320.0	16.7	18.2	19.9	21.5	23.3	25.0	26.7	28.3
1330.0	16.7	18.2	19.9	21.6	23.3	25.0	26.7	28.4
1340.0	16.7	18.2	19.9	21.6	23.3	25.0	26.8	28.4
1350.0	16.7	18.3	20.0	21.6	23.4	25.1	26.8	28.4
1360.0	16.7	18.3	20.0	21.6	23.4	25.1	26.8	28.5
1370.0	16.7	18.3	20.0	21.6	23.4	25.1	26.9	28.5
1380.0	16.7	18.3	20.0	21.7	23.4	25.1	26.9	28.6
1390.0	16.8	18.3	20.0	21.7	23.4	25.2	26.9	28.6
1400.0	16.8	18.3	20.1	21.7	23.5	25.2	26.9	28.6
1410.0	16.8	18.4	20.1	21.7	23.5	25.2	27.0	28.7
1420.0	16.8	18.4	20.1	21.8	23.5	25.3	27.0	28.7
1430.0	16.8	18.4	20.1	21.8	23.5	25.3	27.0	28.7
1440.0	16.8	18.4	20.1	21.8	23.6	25.3	27.1	28.7
1450.0	16.8	18.4	20.1	21.8	23.6	25.3	27.1	28.7
1460.0	16.8	18.4	20.1	21.8	23.6	25.3	27.1	28.8
1470.0	16.8	18.4	20.2	21.8	23.6	25.4	27.1	28.8
1480.0	16.9	18.4	20.2	21.9	23.6	25.4	27.2	28.8
1490.0	16.9	18.5	20.2	21.9	23.7	25.4	27.2	28.9
1500.0	16.9	18.4	20.2	21.9	23.7	25.4	27.2	28.9
1510.0	16.9	18.5	20.2	21.9	23.7	25.4	27.2	28.9
1520.0	16.9	18.5	20.2	21.9	23.7	25.5	27.2	28.9
1530.0	16.9	18.5	20.2	21.9	23.7	25.5	27.3	29.0
1540.0	16.9	18.5	20.3	22.0	23.7	25.5	27.3	29.0
1550.0	16.9	18.5	20.3	22.0	23.8	25.5	27.3	29.0
1560.0	16.9	18.5	20.3	22.0	23.8	25.5	27.3	29.0
1570.0	16.9	18.5	20.3	22.0	23.8	25.5	27.3	29.1
1580.0	16.9	18.5	20.3	22.0	23.8	25.6	27.4	29.1
1590.0	17.0	18.6	20.3	22.0	23.8	25.6	27.4	29.1
1600.0	16.9	18.6	20.3	22.0	23.8	25.6	27.4	29.1
1610.0	17.0	18.6	20.4	22.1	23.9	25.6	27.4	29.1
1620.0	17.0	18.6	20.4	22.1	23.9	25.6	27.4	29.2
1630.0	17.0	18.6	20.4	22.1	23.9	25.7	27.5	29.2
1640.0	17.0	18.6	20.4	22.1	23.9	25.7	27.5	29.2
1650.0	17.0	18.6	20.4	22.1	23.9	25.7	27.5	29.2
1660.0	17.0	18.6	20.4	22.1	23.9	25.7	27.5	29.2
1670.0	17.0	18.6	20.4	22.1	24.0	25.7	27.5	29.3
1680.0	17.0	18.6	20.4	22.1	24.0	25.7	27.5	29.3
1690.0	17.0	18.6	20.4	22.2	24.0	25.8	27.6	29.3
1700.0	17.0	18.6	20.4	22.2	24.0	25.8	27.6	29.3
1710.0	17.0	18.7	20.5	22.2	24.0	25.8	27.6	29.3
1720.0	17.0	18.7	20.5	22.2	24.0	25.8	27.6	29.4
1730.0	17.0	18.7	20.5	22.2	24.0	25.8	27.6	29.4
1740.0	17.1	18.7	20.5	22.2	24.0	25.8	27.6	29.4
1750.0	17.0	18.7	20.5	22.2	24.1	25.8	27.7	29.4
1760.0	17.1	18.7	20.5	22.2	24.1	25.9	27.7	29.4
1770.0	17.1	18.7	20.5	22.2	24.1	25.9	27.7	29.4
1780.0	17.1	18.7	20.5	22.3	24.1	25.9	27.7	29.5
1790.0	17.1	18.7	20.5	22.3	24.1	25.9	27.7	29.5
1800.0	17.1	18.7	20.5	22.3	24.1	25.9	27.7	29.5
1810.0	17.1	18.7	20.5	22.3	24.1	25.9	27.7	29.5
1820.0	17.1	18.7	20.6	22.3	24.1	25.9	27.7	29.5
1830.0	17.1	18.7	20.6	22.3	24.1	25.9	27.8	29.5
1840.0	17.1	18.8	20.6	22.3	24.2	25.9	27.8	29.6
1850.0	17.1	18.8	20.6	22.3	24.2	26.0	27.8	29.6
1860.0	17.1	18.8	20.6	22.3	24.2	26.0	27.8	29.6
1870.0	17.1	18.8	20.6	22.3	24.2	26.0	27.8	29.6
1880.0	17.1	18.8	20.6	22.4	24.2	26.0	27.8	29.6
1890.0	17.1	18.8	20.6	22.3	24.2	26.0	27.8	29.6
1900.0	17.1	18.8	20.6	22.4	24.2	26.0	27.8	29.6
1910.0	17.1	18.8	20.6	22.4	24.2	26.0	27.9	29.6
1920.0	17.1	18.8	20.6	22.4	24.2	26.0	27.9	29.6
1930.0	17.1	18.8	20.6	22.4	24.2	26.1	27.9	29.7
1940.0	17.2	18.8	20.6	22.4	24.2	26.1	27.9	29.7
1950.0	17.1	18.8	20.6	22.4	24.3	26.1	27.9	29.7
1960.0	17.2	18.8	20.7	22.4	24.3	26.1	27.9	29.7
1970.0	17.2	18.8	20.7	22.4	24.3	26.1	27.9	29.7
1980.0	17.2	18.8	20.7	22.4	24.3	26.1	27.9	29.7
1990.0	17.2	18.8	20.7	22.4	24.3	26.1	27.9	29.7
2000.0	17.2	18.8	20.7	22.4	24.3	26.1	28.0	29.8
2010.0	17.2	18.8	20.7	22.5	24.3	26.1	28.0	29.8
2020.0	17.2	18.8	20.7	22.5	24.3	26.1	28.0	29.8
2030.0	17.2	18.9	20.7	22.5	24.3	26.1	28.0	29.8
2040.0	17.2	18.9	20.7	22.5	24.3	26.1	28.0	29.8
2050.0	17.2	18.9	20.7	22.5	24.3	26.2	28.0	29.8
2060.0	17.2	18.9	20.7	22.5	24.3	26.2	28.0	29.8
2070.0	17.2	18.9	20.7	22.5	24.4	26.2	28.0	29.8
2080.0	17.2	18.9	20.7	22.5	24.4	26.2	28.0	29.8
2090.0	17.2	18.9	20.7	22.5	24.4	26.2	28.0	29.8
2100.0	17.2	18.9	20.7	22.5	24.4	26.2	28.0	29.8
2110.0	17.2	18.9	20.7	22.5	24.4	26.2	28.0	29.9
2120.0	17.2	18.9	20.7	22.5	24.4	26.2	28.1	29.9
2130.0	17.2	18.9	20.7	22.5	24.4	26.2	28.1	29.9
2140.0	17.2	18.9	20.7	22.5	24.4	26.2	28.1	29.9
2150.0	17.2	18.9	20.7	22.5	24.4	26.2	28.1	29.9
2160.0	17.2	18.9	20.8	22.5	24.4	26.2	28.1	29.9
2170.0	17.2	18.9	20.8	22.5	24.4	26.2	28.1	29.9
2180.0	17.2	18.9	20.8	22.5	24.4	26.2	28.1	29.9
2190.0	17.2	18.9	20.8	22.5	24.4	26.3	28.1	29.9
2200.0	17.2	18.9	20.8	22.6	24.4	26.3	28.1	29.9
2210.0	17.2	18.9	20.8	22.6	24.4	26.3	28.1	29.9
2220.0	17.2	18.9	20.8	22.6	24.4	26.3	28.1	29.9
2230.0	17.2	18.9	20.8	22.6	24.4	26.3	28.1	30.0
2240.0	17.2	18.9	20.8	22.6	24.5	26.3	28.1	30.0
2250.0	17.3	18.9	20.8	22.6	24.5	26.3	28.2	30.0
2260.0	17.3	18.9	20.8	22.6	24.5	26.3	28.2	30.0
2270.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2280.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2290.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2300.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2310.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2320.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2330.0	17.3	18.9	20.8	22.6	24.5	26.3	28.2	30.0
2340.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2350.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2360.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2370.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2380.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.0
2390.0	17.3	19.0	20.8	22.6	24.5	26.4	28.2	30.0
2400.0	17.3	19.0	20.8	22.6	24.5	26.3	28.2	30.1
2410.0	17.3	19.0	20.8	22.6	24.5	26.4	28.2	30.1
2420.0	17.3	19.0	20.8	22.6	24.5	26.4	28.2	30.1
2430.0	17.3	19.0	20.9	22.6	24.5	26.4	28.2	30.1
2440.0	17.3	19.0	20.8	22.6	24.5	26.4	28.2	30.1
2450.0	17.3	19.0	20.9	22.7	24.5	26.4	28.2	30.1
2460.0	17.3	19.0	20.9	22.7	24.5	26.4	28.3	30.1
2470.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2480.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2490.0	17.3	19.0	20.8	22.6	24.5	26.4	28.3	30.1
2500.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2510.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2520.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2530.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2540.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2550.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2560.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2570.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2580.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2590.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2600.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2610.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2620.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.1
2630.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2640.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2650.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2660.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2670.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2680.0	17.3	19.0	20.9	22.7	24.6	26.4	28.3	30.2
2690.0	17.3	19.0	20.9	22.7	24.6	26.5	28.3	30.2
2700.0	17.3	19.0	20.9	22.7	24.6	26.5	28.3	30.2
2710.0	17.3	19.0	20.9	22.7	24.6	26.5	28.3	30.2
2720.0	17.3	19.0	20.9	22.7	24.6	26.5	28.3	30.2
2730.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2740.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2750.0	17.3	19.0	20.9	22.7	24.6	26.5	28.3	30.2
2760.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2770.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2780.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.2
2790.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2800.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2810.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.2
2820.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2830.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2840.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2850.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2860.0	17.4	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2870.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2880.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2890.0	17.3	19.0	20.9	22.7	24.6	26.5	28.4	30.2
2900.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.2
2910.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.2
2920.0	17.3	19.1	20.9	22.7	24.7	26.5	28.4	30.2
2930.0	17.3	19.1	20.9	22.8	24.6	26.5	28.4	30.2
2940.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.3
2950.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
2960.0	17.3	19.1	20.9	22.7	24.6	26.5	28.4	30.2
2970.0	17.4	19.1	20.9	22.7	24.7	26.5	28.4	30.3
2980.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
2990.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3000.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3010.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3020.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3030.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3040.0	17.4	19.1	21.0	22.8	24.7	26.5	28.4	30.3
3050.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3060.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3070.0	17.3	19.1	20.9	22.8	24.7	26.5	28.4	30.3
3080.0	17.4	19.1	20.9	22.8	24.7	26.5	28.4	30.3
